@relation whatever
@attribute sentiment_polarity real
@attribute sentiment_subjectivity real
@attribute absPolarity real
@attribute and {True, False}
@attribute a {True, False}
@attribute get {True, False}
@attribute i {True, False}
@attribute my {True, False}
@attribute drunk {True, False}
@attribute to {True, False}
@attribute the {True, False}
@attribute was {True, False}
@attribute you {True, False}
@attribute getdrunk {True, False}
@attribute imdrunk {True, False}
@attribute stilldrunk {True, False}
@attribute gotdrunk {True, False}
@attribute yourdrunk {True, False}
@attribute 1 real
@attribute 2 real
@attribute L {True, False}
@data
-0.17,0.7,0.166666667,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,True
-0.41,0.82,0.413888889,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,False
0.1,0.8,0.1,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,0.0,0.0,True
-0.45,0.8,0.45,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,0.0,0.0,False
-0.38,0.85,0.38,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,0.0,False
-0.29,0.63,0.288461538,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.21,0.49,0.208333333,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,0.0,0.0,True
-0.25,0.53,0.25,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-24434.609930407532,71831.06587042566,False
-0.5,1.0,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,True
-0.13,0.65,0.125,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0.0,0.0,False
0.13,0.62,0.13,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,False
-0.45,0.8,0.45,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,False
-0.17,0.63,0.166666667,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,False
-0.06,0.88,0.0625,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,True
0.16,0.48,0.15555555599999998,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-24434.609930407532,71831.06587042566,True
-0.16,0.79,0.1625,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0.0,0.0,True
-0.2,0.6,0.2,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0.0,0.0,True
-0.05,0.55,0.05,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.0,0.0,False
-0.5,1.0,0.5,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.17,0.97,0.166666667,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,True
0.0,0.8,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,False
-0.05,0.85,0.05,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,0.0,0.0,True
-0.5,1.0,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,False
-0.41,0.8,0.4125,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.25,1.0,0.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.23,0.55,0.225,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.0,0.0,False
0.35,0.4,0.35,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.0,0.0,False
-0.63,1.0,0.625,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,True
-0.38,0.78,0.38333333299999994,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,-24386.73268964648,71818.41242536435,False
-0.25,0.55,0.25,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,-28582.972240908875,69393.42179915436,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.0,0.0,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,-28582.972240908875,69393.42179915436,True
0.02,0.75,0.015625,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,-19097.058639128914,74056.05915078774,False
-0.13,0.73,0.133333333,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
-0.25,0.7,0.25,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,True
-0.2,0.7,0.2,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,False
0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,False
-0.45,0.8,0.45,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,-29501.643986926832,69160.95062020504,False
-0.15,0.7,0.15,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,False
-0.23,0.53,0.233333333,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,0.0,0.0,False
0.06,0.74,0.0625,False,True,True,True,False,True,True,True,False,False,True,True,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,False
0.06,0.59,0.06,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,-48821.34262005401,143649.47829579003,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,0.0,False
-0.18,0.68,0.175833333,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,False
-0.25,0.63,0.25,True,False,False,True,True,True,True,False,True,False,False,False,False,True,False,-19097.058639128914,74056.05915078774,False
-0.18,0.75,0.181818182,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.25,0.83,0.25,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,0.0,0.0,False
-0.63,1.0,0.625,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,0.0,True
0.15,0.85,0.15,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,0.0,0.0,True
-0.45,0.8,0.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.18,0.78,0.18,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,0.0,0.0,True
-0.25,0.5,0.25,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,-29501.643986926832,69160.95062020504,False
-0.63,0.9,0.6333333329999999,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
-0.35,0.9,0.35,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,0.0,False
-0.2,0.37,0.2,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,0.0,0.0,False
0.2,0.73,0.2,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
-0.07,0.9,0.066666667,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,0.0,0.0,False
0.0,0.75,0.0,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,-70919.04903718673,50985.667816003835,False
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,-24386.73268964648,71818.41242536435,False
-0.08,0.44,0.083333333,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
-0.35,0.67,0.35,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,-19097.058639128914,74056.05915078774,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.27,0.56,0.26666666699999997,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,-24434.609930407532,71831.06587042566,True
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,-19097.058639128914,74056.05915078774,False
-0.5,1.0,0.5,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,-19097.058639128914,74056.05915078774,False
-0.78,1.0,0.78125,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,0.0,0.0,False
-0.25,0.5,0.25,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,-28582.972240908875,69393.42179915436,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,True
0.13,0.56,0.125,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,-19097.058639128914,74056.05915078774,False
-0.25,1.0,0.25,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,0.0,0.0,False
0.13,0.53,0.127619048,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.0,0.0,False
0.03,0.73,0.033333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-19097.058639128914,74056.05915078774,False
0.0,1.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,False
-0.13,0.88,0.125,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,-29501.643986926832,69160.95062020504,False
-0.25,0.5,0.25,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,-19097.058639128914,74056.05915078774,False
-0.19,0.83,0.188541667,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,True
0.01,0.71,0.0125,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,0.0,False
0.05,1.0,0.05,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,False
-0.5,1.0,0.5,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,-29501.643986926832,69160.95062020504,False
-0.31,0.63,0.3125,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,-19097.058639128914,74056.05915078774,False
0.33,0.63,0.333333333,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
-0.02,0.53,0.016666667,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.17,0.51,0.17,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.17,0.77,0.17,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0.0,0.0,False
0.0,0.8,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.33,0.48,0.325,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,False
-0.25,0.53,0.25,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,-24434.609930407532,71831.06587042566,False
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,False
-0.14,0.82,0.1375,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.0,0.0,True
0.04,0.73,0.0375,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,-19097.058639128914,74056.05915078774,False
-0.13,0.93,0.125,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,True
0.03,0.83,0.033333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.47,0.73,0.46666666700000003,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,-19097.058639128914,74056.05915078774,False
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,-29501.643986926832,69160.95062020504,True
-0.2,0.6,0.2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,0.0,False
-0.25,0.53,0.25,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,0.0,0.0,False
-0.25,1.0,0.25,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,0.0,0.0,True
-0.17,0.92,0.166666667,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.35,0.55,0.35,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,-19097.058639128914,74056.05915078774,False
-0.23,0.68,0.225,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,0.0,False
-0.25,0.61,0.25357142899999996,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,False
-0.05,0.7,0.05,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,-24386.73268964648,71818.41242536435,False
0.25,0.88,0.25,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
-0.23,0.7,0.225,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.27,0.72,0.275,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,-24386.73268964648,71818.41242536435,False
-0.29,0.61,0.28571428600000004,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,0.0,0.0,True
-0.35,0.64,0.35,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,0.0,0.0,True
0.26,0.82,0.2625,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.03,0.93,0.033333333,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,0.0,0.0,True
0.0,0.69,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-48821.34262005401,143649.47829579003,False
-0.25,0.82,0.25,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.57,0.82,0.575,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,False
-0.15,0.75,0.15,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,-70919.04903718673,50985.667816003835,False
-0.01,0.58,0.013333333000000001,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,0.0,0.0,False
-0.45,0.8,0.45,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,-99502.0212780956,120379.08961515818,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,-28582.972240908875,69393.42179915436,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,0.0,0.0,True
-0.25,0.5,0.25,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,-70919.04903718673,50985.667816003835,True
-0.55,0.9,0.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,-28582.972240908875,69393.42179915436,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,True
-0.25,0.53,0.25,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,-48821.34262005401,143649.47829579003,True
-0.25,0.5,0.25,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,0.0,0.0,True
-0.1,0.65,0.1,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,-48821.34262005401,143649.47829579003,True
-0.31,0.64,0.3125,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,-48821.34262005401,143649.47829579003,True
-0.03,0.53,0.033333333,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,True
-0.15,0.7,0.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,True
0.19,0.65,0.1875,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.0,0.0,False
0.08,0.7,0.08125,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,-29501.643986926832,69160.95062020504,False
-0.02,0.51,0.02,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,-19097.058639128914,74056.05915078774,False
-0.33,0.64,0.327777778,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,0.0,False
-0.07,0.8,0.066666667,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,False
-0.56,1.0,0.5625,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,0.0,0.0,True
0.11,0.69,0.111111111,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.33,0.67,0.333333333,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.06,0.63,0.055555556,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,-48821.34262005401,143649.47829579003,False
-0.35,0.7,0.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.23,0.52,0.229166667,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-48821.34262005401,143649.47829579003,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.35,0.9,0.35,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.37,0.59,0.36666666700000006,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,-48821.34262005401,143649.47829579003,True
0.0,0.8,0.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.25,0.53,0.25,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,-48821.34262005401,143649.47829579003,True
-0.5,1.0,0.5,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,-19097.058639128914,74056.05915078774,False
-0.5,1.0,0.5,False,True,True,False,True,True,True,False,False,False,True,False,False,False,False,0.0,0.0,True
-0.63,1.0,0.625,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,True
-0.01,0.49,0.0125,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,-48821.34262005401,143649.47829579003,True
0.15,0.85,0.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,True
0.0,0.75,0.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,False
-0.45,0.85,0.45,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,0.0,0.0,True
-0.25,0.53,0.25,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,-77404.31486096288,213042.9000949444,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
0.0,0.53,0.0,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,0.0,0.0,True
0.09,0.57,0.0875,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-48821.34262005401,143649.47829579003,False
-0.03,0.87,0.033333333,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,-28582.972240908875,69393.42179915436,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,True
-0.43,1.0,0.433333333,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
0.07,0.67,0.066666667,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.15,0.7,0.15,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,False
0.0,0.8,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.0,0.75,0.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
0.15,0.88,0.15,False,True,True,True,False,True,True,False,False,False,True,False,False,True,False,0.0,0.0,True
-0.15,0.1,0.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-28582.972240908875,69393.42179915436,True
-0.25,0.53,0.25,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-48821.34262005401,143649.47829579003,True
-0.36,0.63,0.35714285700000004,False,True,False,True,True,True,False,True,False,False,False,True,True,True,False,-28582.972240908875,69393.42179915436,True
-0.3,0.56,0.3,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,-48821.34262005401,143649.47829579003,True
-0.63,0.88,0.625,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,0.0,False
0.2,0.2,0.2,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,0.0,0.0,True
-0.33,0.64,0.327777778,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,0.0,0.0,False
-0.25,0.53,0.25,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,-48821.34262005401,143649.47829579003,True
0.05,1.0,0.05,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,-28582.972240908875,69393.42179915436,True
0.11,0.76,0.111111111,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,0.0,0.0,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,True
-0.35,0.8,0.35,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,True
0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,True
0.28,0.6,0.27777777800000003,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
0.0,0.8,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.2,0.69,0.2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-28582.972240908875,69393.42179915436,False
0.0,0.8,0.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.0,0.0,True
-0.18,0.73,0.181818182,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.0,0.0,True
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,False
0.15,0.85,0.15,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,-28582.972240908875,69393.42179915436,True
-0.17,0.69,0.166666667,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,-77404.31486096288,213042.9000949444,True
0.0,0.75,0.0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0.0,0.0,True
-0.1,0.8,0.1,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,0.0,0.0,True
-0.63,1.0,0.625,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,True
-0.05,0.7,0.05,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,True
0.02,0.92,0.016666667,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,True
-0.55,0.9,0.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
0.08,0.82,0.078787879,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,0.0,0.0,False
0.03,0.6,0.033333333,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,False
-0.33,0.64,0.327777778,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.0,0.0,True
-0.18,0.63,0.185,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,-28582.972240908875,69393.42179915436,True
-0.25,0.5,0.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-70919.04903718673,50985.667816003835,False
0.0,0.8,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,False
-0.65,1.0,0.65,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-24386.73268964648,71818.41242536435,False
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,False
