L,absPolarity,sentiment_polarity,sentiment_subjectivity,me,dont,i,it,but,im,know,so,now,my,out,1,2,3,4,5,6,7,8,9,10,11
True,0.5,-0.5,1.0,True,True,True,False,False,False,False,False,False,False,False,0.1289127992540961,-0.005656937907343114,-0.014828291574020672,-0.21164060986722724,0.09286155208146062,-0.1191421263760684,0.11407669649418492,-0.02985042671801587,0.08205198133361648,0.0019335678254329026,-0.036095759689938584
True,0.5,-0.5,1.0,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,0.5,-0.5,1.0,False,False,False,False,False,False,False,False,False,True,False,0.044377026335933836,-0.010356059540137968,0.011130369760891838,-0.020387319534815065,0.0093295015877898,0.035444422524835116,0.014626014784189515,0.0064267557681110385,-0.019811585825973164,0.0034616438072572206,-0.002070119669114107
True,0.291666667,-0.29,0.93,False,False,False,True,False,False,False,False,False,False,False,0.16357449957785108,-0.10799516307395836,-0.07871323348176605,0.039856111665365124,-0.059650599953335826,-0.027314648770624422,-0.039030479565326126,-0.014648846227842488,-0.04345188795625121,-0.027734250900552815,-0.009407427082215203
True,0.28,-0.28,0.52,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,0.25,-0.25,0.53,True,False,True,False,False,False,False,False,False,False,False,0.07488853739652314,0.08491723821217347,-0.03873240239330191,-0.16031516056067005,0.11889853559092114,-0.09274765882116018,-0.02898739247249419,0.02530687853834534,0.06404561722083882,-0.020989700276180728,-0.013873335537231772
True,0.65,-0.65,0.95,True,False,True,False,False,True,False,False,False,False,False,0.04215892598946625,0.18888879047859236,-0.06078855758797333,-0.1168183385052268,0.10973455153164711,-0.09828266955907655,0.023168418454155112,-0.0160298723207166,0.05809764602212045,-0.025004998690760637,-0.01855000243174726
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,True,False,False,0.06549933245526667,0.008069969759485235,-0.004237284965079219,0.03990850071550679,0.06063715842216223,-0.024750569607725464,0.044616474989079766,-0.05512925168005449,0.003820817437488253,0.012263214101135454,-0.010855683076315957
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.0125,-0.01,0.49,False,False,True,False,True,False,False,False,False,False,False,0.022902637367833326,-0.06352023286115231,-0.06338359705932539,-0.021806275313430858,-0.058317276493251545,-0.13356837358800322,0.03542082012019065,-0.011196330809821263,0.06887689096301453,-0.01566468103228017,-0.00895774538822523
True,0.075,-0.07,0.57,True,False,True,True,False,False,True,False,False,False,False,0.2686990018785851,-0.0625740614278068,-0.11550163612767804,-0.12936632346151133,0.048563615184442965,-0.11965157015101377,-0.09875027191350096,-0.0030550737167894283,0.006738012029381041,-0.0386370172530409,-0.026299877355997314
True,0.15,0.15,0.85,False,False,False,False,False,True,False,False,False,False,True,-0.045278341583776915,0.05824879844058742,-0.0264512800056107,-0.0010795853046209752,-0.001967295729018278,0.00597371052664521,0.038505042501090936,-0.05147349088008519,-0.010476815659989515,-0.0035541827638269257,-0.007739428323828158
True,0.25,-0.25,0.7,False,False,False,False,False,False,False,False,False,True,False,0.044377026335933836,-0.010356059540137968,0.011130369760891838,-0.020387319534815065,0.0093295015877898,0.035444422524835116,0.014626014784189515,0.0064267557681110385,-0.019811585825973164,0.0034616438072572206,-0.002070119669114107
True,0.5,-0.5,1.0,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,0.35,-0.35,0.8,True,False,True,False,False,False,False,False,False,False,False,0.07488853739652314,0.08491723821217347,-0.03873240239330191,-0.16031516056067005,0.11889853559092114,-0.09274765882116018,-0.02898739247249419,0.02530687853834534,0.06404561722083882,-0.020989700276180728,-0.013873335537231772
True,0.5,-0.5,1.0,False,False,False,False,True,False,False,False,False,False,False,0.009575215085931704,-0.06045896873361191,-0.026977100709149618,-0.006062177609622382,-0.06806000072022053,-0.10663304895239875,0.03285066352142825,-0.004969728150962305,0.06314760687749052,-0.01600222711455923,-0.0062871128131672775
True,0.25,-0.25,1.0,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.0,0.0,0.8,False,False,False,False,True,False,False,False,False,False,False,0.009575215085931704,-0.06045896873361191,-0.026977100709149618,-0.006062177609622382,-0.06806000072022053,-0.10663304895239875,0.03285066352142825,-0.004969728150962305,0.06314760687749052,-0.01600222711455923,-0.0062871128131672775
True,0.45,-0.45,0.8,False,False,False,True,True,False,False,False,False,False,False,0.1731497146637828,-0.16845413180757027,-0.10569033419091567,0.03379393405574274,-0.12771060067355636,-0.13394769772302317,-0.006179816043897876,-0.019618574378804793,0.019695718921239308,-0.043736478015112046,-0.01569453989538248
True,0.5,-0.5,1.0,False,False,False,False,False,True,False,False,False,False,False,-0.03272961140705689,0.10397155226641888,-0.02205615519467142,0.04349682205544326,-0.00916398405927403,-0.005535010737916381,0.0521558109266493,-0.04133675085906194,-0.005947971198718369,-0.004015298414579907,-0.0046766668945154855
True,0.2,-0.2,0.6,False,False,True,False,False,False,False,True,True,False,False,-0.08315375772462863,-0.07216508166232632,-0.10094186953723844,-0.21476988941391587,-0.026577202671366602,-0.1343679794681764,-0.1913189332938907,-0.08304895958244848,-0.154936740472271,-0.01835563566801099,-0.12486551859048216
True,0.3125,-0.31,0.65,False,False,False,False,False,True,False,False,False,False,False,-0.03272961140705689,0.10397155226641888,-0.02205615519467142,0.04349682205544326,-0.00916398405927403,-0.005535010737916381,0.0521558109266493,-0.04133675085906194,-0.005947971198718369,-0.004015298414579907,-0.0046766668945154855
True,0.25,-0.25,0.81,False,False,True,True,False,False,False,False,False,False,False,0.1769019218597527,-0.11105642720149876,-0.11511972983194182,0.02411201396155665,-0.04990787572636684,-0.054249973406228905,-0.03646032296656373,-0.020875448886701446,-0.037722603870727206,-0.027396704818273755,-0.012078059657273155
True,0.6,-0.6,0.83,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.78125,-0.78,1.0,False,False,False,False,False,True,False,False,False,False,False,-0.03272961140705689,0.10397155226641888,-0.02205615519467142,0.04349682205544326,-0.00916398405927403,-0.005535010737916381,0.0521558109266493,-0.04133675085906194,-0.005947971198718369,-0.004015298414579907,-0.0046766668945154855
True,0.75,-0.75,1.0,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.25,-0.25,0.53,False,False,True,False,False,False,False,True,False,False,False,-0.13532566789799366,-0.08329631554935196,-0.13311108092233498,-0.27042248783323114,-0.07747163686655985,-0.13655273449605543,-0.23336525168420805,-0.03414631056125296,-0.15302827382423523,-0.03028130368686738,-0.11668046808922415
True,0.78125,-0.78,1.0,False,False,True,False,False,False,False,False,True,False,False,0.06549933245526667,0.008069969759485235,-0.004237284965079219,0.03990850071550679,0.06063715842216223,-0.024750569607725464,0.044616474989079766,-0.05512925168005449,0.003820817437488253,0.012263214101135454,-0.010855683076315957
True,0.325,-0.33,0.85,False,False,True,False,False,True,False,False,False,False,False,-0.019402189125155265,0.10091028813887848,-0.058462651544847186,0.027752724351634783,0.0005787401676949546,-0.032470335373520856,0.0547259675254117,-0.047563353517920896,-0.000218687113194364,-0.0036777523323008486,-0.007347299469573437
True,0.5,-0.5,1.0,False,False,False,False,False,True,False,True,False,False,False,-0.18138270158695216,0.023736500844607322,-0.11876073976683063,-0.21118156807397942,-0.09637834515280286,-0.11515242059836733,-0.18377959735632113,-0.06925645876145593,-0.1647055291084776,-0.03463414818372635,-0.11868650240868168
True,0.21666666699999998,0.22,0.78,False,False,True,False,False,False,False,True,False,False,False,-0.13532566789799366,-0.08329631554935196,-0.13311108092233498,-0.27042248783323114,-0.07747163686655985,-0.13655273449605543,-0.23336525168420805,-0.03414631056125296,-0.15302827382423523,-0.03028130368686738,-0.11668046808922415
True,0.55,-0.55,0.85,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,0.025,0.02,0.78,True,False,False,False,False,False,False,False,False,True,False,0.10593814145055536,0.0776224427995759,0.008804463717765694,-0.16495838239167665,0.11848531295174197,-0.03036791166072058,-0.016931534287067073,0.037960236965315336,0.038504747309341655,-0.017865602551202567,-0.013272822631287927
True,0.5,-0.5,1.0,False,False,True,False,False,True,False,False,False,True,False,0.02497483721077857,0.09055422859874052,-0.04733228178395535,0.0073654048168197185,0.009908241755484755,0.00297408715131426,0.06935198230960121,-0.04113659774980986,-0.02003027293916753,-0.00021610852504362794,-0.009417419138687544
True,0.066666667,-0.07,0.9,False,False,False,False,False,True,False,False,False,False,False,-0.03272961140705689,0.10397155226641888,-0.02205615519467142,0.04349682205544326,-0.00916398405927403,-0.005535010737916381,0.0521558109266493,-0.04133675085906194,-0.005947971198718369,-0.004015298414579907,-0.0046766668945154855
True,0.5,-0.5,1.0,False,False,False,True,False,True,False,False,False,False,False,0.1308448881707942,-0.004023610807539477,-0.10076938867643748,0.08335293372080838,-0.06881458401260986,-0.0328496595085408,0.013125331361323177,-0.055985597086904426,-0.04939985915496958,-0.03174954931513272,-0.014084093976730688
True,0.5,-0.5,1.0,False,True,True,True,False,False,False,False,False,False,False,0.23092618371732568,-0.20163060332101534,-0.09121561901266058,-0.027213435345000536,-0.07594485923582736,-0.08064444096113711,0.10660376600011537,-0.07603275414306265,-0.019716239757949554,-0.004473436716660124,-0.034300483809979965
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,True,False,False,True,-0.1478743980747137,-0.12901906937518343,-0.13750620573327427,-0.3149988951932954,-0.0702749485363041,-0.12504401323149383,-0.24701602010976642,-0.04428305058227621,-0.15755711828550636,-0.0298201880361144,-0.11974322951853683
True,0.5,-0.5,1.0,True,False,False,False,False,True,False,False,False,False,False,0.028831503707564626,0.19195005460613274,-0.024382061237797563,-0.10107424080141833,0.09999182730467814,-0.07134734492347208,0.020598261855392715,-0.009803269661857641,0.05236836193659645,-0.025342544773039696,-0.015879369856689307
True,0.275,-0.28,0.57,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,0.25,-0.25,0.82,False,False,True,True,False,False,False,False,False,False,False,0.1769019218597527,-0.11105642720149876,-0.11511972983194182,0.02411201396155665,-0.04990787572636684,-0.054249973406228905,-0.03646032296656373,-0.020875448886701446,-0.037722603870727206,-0.027396704818273755,-0.012078059657273155
True,0.182142857,-0.18,0.77,True,False,True,False,False,False,False,False,True,False,False,0.12706044756988819,0.0960484720991991,-0.006563191008205363,-0.10466256214135478,0.16979296978611438,-0.09056290379328116,0.013058925917823178,-0.023595770482850192,0.062137150572803064,-0.009064032257324333,-0.022058386038489777
True,0.35714285700000004,-0.36,0.63,False,False,True,False,False,True,False,False,False,True,False,0.02497483721077857,0.09055422859874052,-0.04733228178395535,0.0073654048168197185,0.009908241755484755,0.00297408715131426,0.06935198230960121,-0.04113659774980986,-0.02003027293916753,-0.00021610852504362794,-0.009417419138687544
True,0.5,-0.5,1.0,False,False,False,False,False,True,False,False,False,False,False,-0.03272961140705689,0.10397155226641888,-0.02205615519467142,0.04349682205544326,-0.00916398405927403,-0.005535010737916381,0.0521558109266493,-0.04133675085906194,-0.005947971198718369,-0.004015298414579907,-0.0046766668945154855
True,0.433333333,-0.43,0.9,True,False,True,False,False,False,False,False,False,True,False,0.11926556373245698,0.0745611786720355,-0.027602032632410074,-0.18070248009548512,0.12822803717871095,-0.05730323629632506,-0.014361377688304675,0.03173363430645638,0.044234031394865654,-0.017528056468923508,-0.01594345520634588
True,0.15,0.15,0.85,False,False,False,False,False,False,False,True,False,False,False,-0.14865309017989528,-0.08023505142181156,-0.09670458457215922,-0.25467839012942267,-0.08721436109352883,-0.10961740986045096,-0.23593540828297044,-0.027919707902394,-0.15875755790975923,-0.03061884976914644,-0.1140098355141662
True,0.1,0.1,0.8,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.327777778,-0.33,0.64,False,True,True,False,False,False,False,False,False,False,False,0.0673516841394746,-0.09363544024705699,-0.012502385530894528,-0.06706954701036566,-0.016294259282491542,-0.05332979219051269,0.1456342455654415,-0.061383907915220165,0.023735648198301658,0.02326081418389269,-0.024893056727764762
True,0.133333333,-0.13,1.0,False,False,False,False,False,True,False,True,False,False,False,-0.18138270158695216,0.023736500844607322,-0.11876073976683063,-0.21118156807397942,-0.09637834515280286,-0.11515242059836733,-0.18377959735632113,-0.06925645876145593,-0.1647055291084776,-0.03463414818372635,-0.11868650240868168
True,0.2625,0.26,0.82,False,False,True,True,False,False,False,False,False,False,False,0.1769019218597527,-0.11105642720149876,-0.11511972983194182,0.02411201396155665,-0.04990787572636684,-0.054249973406228905,-0.03646032296656373,-0.020875448886701446,-0.037722603870727206,-0.027396704818273755,-0.012078059657273155
True,0.007575758,-0.01,0.85,False,False,False,False,False,True,False,False,False,False,False,-0.03272961140705689,0.10397155226641888,-0.02205615519467142,0.04349682205544326,-0.00916398405927403,-0.005535010737916381,0.0521558109266493,-0.04133675085906194,-0.005947971198718369,-0.004015298414579907,-0.0046766668945154855
True,0.2,0.2,0.83,False,False,True,False,False,True,False,False,False,False,False,-0.019402189125155265,0.10091028813887848,-0.058462651544847186,0.027752724351634783,0.0005787401676949546,-0.032470335373520856,0.0547259675254117,-0.047563353517920896,-0.000218687113194364,-0.0036777523323008486,-0.007347299469573437
True,0.094444444,-0.09,0.57,False,False,True,False,False,False,False,False,False,True,False,0.057704448617835455,-0.013417323667678366,-0.02527612658928393,-0.03613141723862354,0.019072225814758786,0.008509097889230637,0.017196171382951916,0.00020015310925208026,-0.014082301740449159,0.0037991898895362794,-0.004740752244172058
True,0.0,0.0,1.0,False,False,True,False,False,True,False,True,False,False,False,-0.16805527930505054,0.02067523671706692,-0.1551672361170064,-0.2269256657777879,-0.08663562092583388,-0.14208774523397183,-0.18120944075755874,-0.0754830614203149,-0.1589762450229536,-0.03429660210144729,-0.12135713498373964
True,0.166666667,-0.17,0.69,False,False,True,False,True,False,False,False,False,False,True,0.010353907191113294,-0.10924298668698378,-0.06777872187026467,-0.06638268267349509,-0.05112058816299579,-0.12205965232344163,0.021770051694632284,-0.021333070830844514,0.06434804650174338,-0.01520356538152719,-0.012020506817537902
True,0.185,-0.18,0.63,False,False,False,False,False,True,False,False,False,True,False,0.01164741492887695,0.09361549272628092,-0.01092578543377958,0.023109502520628194,0.00016551752851576979,0.029909411786918735,0.06678182571083882,-0.0349099950909509,-0.025759557024691532,-0.0005536546073226867,-0.006746786563629592
True,0.225,-0.23,0.41,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.5,-0.5,1.0,False,False,False,False,False,True,False,False,False,False,False,-0.03272961140705689,0.10397155226641888,-0.02205615519467142,0.04349682205544326,-0.00916398405927403,-0.005535010737916381,0.0521558109266493,-0.04133675085906194,-0.005947971198718369,-0.004015298414579907,-0.0046766668945154855
True,0.3,-0.3,0.56,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.625,-0.63,1.0,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,0.25,-0.25,0.53,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.0,0.0,0.8,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,0.25,-0.25,0.5,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,0.475,-0.48,0.76,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.0,0.0,0.8,False,False,True,False,False,False,False,True,False,False,False,-0.13532566789799366,-0.08329631554935196,-0.13311108092233498,-0.27042248783323114,-0.07747163686655985,-0.13655273449605543,-0.23336525168420805,-0.03414631056125296,-0.15302827382423523,-0.03028130368686738,-0.11668046808922415
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.25,0.25,0.54,False,False,True,False,False,False,False,False,False,True,False,0.057704448617835455,-0.013417323667678366,-0.02527612658928393,-0.03613141723862354,0.019072225814758786,0.008509097889230637,0.017196171382951916,0.00020015310925208026,-0.014082301740449159,0.0037991898895362794,-0.004740752244172058
True,0.25,-0.25,0.53,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.033333333,-0.03,0.87,False,False,True,False,False,False,False,True,False,True,True,-0.10349737173877986,-0.1393751289153214,-0.12637583597238242,-0.3353862147281104,-0.0609454469485143,-0.08959959070665871,-0.2323900053255769,-0.03785629481416517,-0.17736870411147954,-0.02635854422885718,-0.12181334918765094
True,0.25,-0.25,0.53,False,False,True,False,False,False,False,False,False,False,True,0.0007786921051815901,-0.04878401795337186,-0.04080162116111505,-0.06032050506387271,0.016939412557224736,-0.015426603371042888,-0.011080611826795964,-0.01636334267988221,0.0012004396242528588,0.0007986617330320407,-0.005733394004370625
True,0.5,-0.5,1.0,False,False,False,False,False,True,False,False,False,False,False,-0.03272961140705689,0.10397155226641888,-0.02205615519467142,0.04349682205544326,-0.00916398405927403,-0.005535010737916381,0.0521558109266493,-0.04133675085906194,-0.005947971198718369,-0.004015298414579907,-0.0046766668945154855
True,0.1,0.1,0.8,False,False,False,True,False,False,False,False,False,False,False,0.16357449957785108,-0.10799516307395836,-0.07871323348176605,0.039856111665365124,-0.059650599953335826,-0.027314648770624422,-0.039030479565326126,-0.014648846227842488,-0.04345188795625121,-0.027734250900552815,-0.009407427082215203
True,0.5,-0.5,1.0,False,True,True,False,False,False,False,False,False,False,False,0.0673516841394746,-0.09363544024705699,-0.012502385530894528,-0.06706954701036566,-0.016294259282491542,-0.05332979219051269,0.1456342455654415,-0.061383907915220165,0.023735648198301658,0.02326081418389269,-0.024893056727764762
True,0.25,0.25,1.0,False,False,True,False,False,True,False,False,False,False,True,-0.0319509193018753,0.055187534313047015,-0.06285777635578646,-0.01682368300842945,0.007775428497950707,-0.020961614108959265,0.04107519909985334,-0.05770009353894415,-0.00474753157446551,-0.003216636681547867,-0.01041006089888611
True,0.3125,-0.31,0.64,False,False,True,False,False,True,False,False,False,True,False,0.02497483721077857,0.09055422859874052,-0.04733228178395535,0.0073654048168197185,0.009908241755484755,0.00297408715131426,0.06935198230960121,-0.04113659774980986,-0.02003027293916753,-0.00021610852504362794,-0.009417419138687544
True,0.25,-0.25,1.0,False,False,False,False,True,False,False,False,False,False,False,0.009575215085931704,-0.06045896873361191,-0.026977100709149618,-0.006062177609622382,-0.06806000072022053,-0.10663304895239875,0.03285066352142825,-0.004969728150962305,0.06314760687749052,-0.01600222711455923,-0.0062871128131672775
True,0.153571429,-0.15,0.53,True,False,False,False,False,False,False,False,True,True,False,0.1581100516239204,0.08875367668660154,0.04097367510286224,-0.10930578397236138,0.1693797471469352,-0.028183156632841565,0.025114784103250295,-0.010942412055880195,0.0365962806613059,-0.005939934532346172,-0.02145787313254593
True,0.5,-0.5,1.0,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,0.5,-0.5,1.0,True,False,True,False,False,False,False,True,False,False,False,-0.07376455278337214,0.004682186790361906,-0.13543698696546114,-0.4149935506900927,0.03168417449739232,-0.20236506868161114,-0.26492280075546465,-0.00261282936404866,-0.09471194068892042,-0.05160855004532717,-0.12788317105139796
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,True,False,False,False,-0.13532566789799366,-0.08329631554935196,-0.13311108092233498,-0.27042248783323114,-0.07747163686655985,-0.13655273449605543,-0.23336525168420805,-0.03414631056125296,-0.15302827382423523,-0.03028130368686738,-0.11668046808922415
True,0.25,-0.25,0.5,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,0.125,-0.13,0.63,False,False,False,False,False,True,False,False,False,True,False,0.01164741492887695,0.09361549272628092,-0.01092578543377958,0.023109502520628194,0.00016551752851576979,0.029909411786918735,0.06678182571083882,-0.0349099950909509,-0.025759557024691532,-0.0005536546073226867,-0.006746786563629592
True,0.1625,-0.16,0.79,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,0.15,0.15,0.88,False,False,True,True,False,False,False,False,False,False,False,0.1769019218597527,-0.11105642720149876,-0.11511972983194182,0.02411201396155665,-0.04990787572636684,-0.054249973406228905,-0.03646032296656373,-0.020875448886701446,-0.037722603870727206,-0.027396704818273755,-0.012078059657273155
True,0.11666666699999999,0.12,0.74,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.5,-0.5,1.0,False,False,False,True,False,True,False,False,False,False,False,0.1308448881707942,-0.004023610807539477,-0.10076938867643748,0.08335293372080838,-0.06881458401260986,-0.0328496595085408,0.013125331361323177,-0.055985597086904426,-0.04939985915496958,-0.03174954931513272,-0.014084093976730688
True,0.5,-0.5,1.0,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,0.05,-0.05,0.85,True,False,False,False,False,False,False,False,False,False,False,0.06156111511462151,0.08797850233971387,-0.0023259060431261446,-0.14457106285686158,0.10915581136395217,-0.0658123341855557,-0.03155754907125659,0.0315334811972043,0.05831633313531482,-0.021327246358459787,-0.01120270296217382
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.166666667,-0.17,0.67,False,False,True,True,False,False,False,False,False,False,False,0.1769019218597527,-0.11105642720149876,-0.11511972983194182,0.02411201396155665,-0.04990787572636684,-0.054249973406228905,-0.03646032296656373,-0.020875448886701446,-0.037722603870727206,-0.027396704818273755,-0.012078059657273155
True,0.5,-0.5,1.0,False,False,False,False,False,True,False,False,False,False,False,-0.03272961140705689,0.10397155226641888,-0.02205615519467142,0.04349682205544326,-0.00916398405927403,-0.005535010737916381,0.0521558109266493,-0.04133675085906194,-0.005947971198718369,-0.004015298414579907,-0.0046766668945154855
True,0.25,-0.25,0.75,False,False,True,True,True,False,False,False,False,False,False,0.1864771369456844,-0.17151539593511067,-0.14209683054109146,0.018049836351934266,-0.11796787644658738,-0.16088302235862767,-0.0036096594451354783,-0.02584517703766375,0.025425003006763314,-0.043398931932832986,-0.018365172470440432
True,0.166666667,0.17,0.6,False,False,True,False,False,False,False,False,False,False,False,0.013327422281901622,-0.0030612641275403986,-0.03640649635017577,-0.015744097703808475,0.009742724226968985,-0.02693532463560448,0.0025701565987623996,-0.006226602658858958,0.005729284085524005,0.000337546082279059,-0.002670632575057952
True,0.1,0.1,0.8,False,False,True,False,True,True,False,True,False,False,False,-0.15848006421911884,-0.03978373201654499,-0.18214433682615602,-0.23298784338741027,-0.15469562164605438,-0.24872079418637055,-0.1483587772361305,-0.0804527895712772,-0.09582863814546308,-0.05029882921600652,-0.12764424779690692
True,0.5,-0.5,1.0,False,False,True,True,False,False,False,False,False,False,False,0.1769019218597527,-0.11105642720149876,-0.11511972983194182,0.02411201396155665,-0.04990787572636684,-0.054249973406228905,-0.03646032296656373,-0.020875448886701446,-0.037722603870727206,-0.027396704818273755,-0.012078059657273155
True,0.15,0.15,0.85,False,False,True,True,False,False,False,False,False,False,False,0.1769019218597527,-0.11105642720149876,-0.11511972983194182,0.02411201396155665,-0.04990787572636684,-0.054249973406228905,-0.03646032296656373,-0.020875448886701446,-0.037722603870727206,-0.027396704818273755,-0.012078059657273155
True,0.25,0.25,0.65,False,False,False,False,False,False,False,False,False,True,False,0.044377026335933836,-0.010356059540137968,0.011130369760891838,-0.020387319534815065,0.0093295015877898,0.035444422524835116,0.014626014784189515,0.0064267557681110385,-0.019811585825973164,0.0034616438072572206,-0.002070119669114107
True,0.9765625,-0.98,1.0,False,False,True,False,False,False,False,False,False,True,False,0.057704448617835455,-0.013417323667678366,-0.02527612658928393,-0.03613141723862354,0.019072225814758786,0.008509097889230637,0.017196171382951916,0.00020015310925208026,-0.014082301740449159,0.0037991898895362794,-0.004740752244172058
True,0.135185185,-0.14,0.54,False,False,False,True,False,False,False,False,False,False,False,0.16357449957785108,-0.10799516307395836,-0.07871323348176605,0.039856111665365124,-0.059650599953335826,-0.027314648770624422,-0.039030479565326126,-0.014648846227842488,-0.04345188795625121,-0.027734250900552815,-0.009407427082215203
