sentiment_polarity,sentiment_subjectivity,absPolarity,L,so,we,last,for,drunk,i,when,am,fuck,up,this,as,im,at,my,night,got,still,was,think,out,getdrunk,imdrunk,stilldrunk,gotdrunk,yourdrunk,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.15,1.0,0.15,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.6782189244349623,0.9197889454420717,-0.5279152409868008,-0.7630546785660933,0.42325247763270274,-0.16938795545830823,0.07537403688302388,0.1119825655937384,-0.32883170144371676,-0.17145862538797044,-0.24314485228524207,0.30316047264637863,-0.01365194089507157,0.32769787128721717,-0.5552557586953157
-0.26,0.68,0.2625,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.608278741154365,0.9220677007927028,-0.5194429905159444,-0.7102598897028964,0.39717174268011185,-0.23806924600322277,0.05485045289907697,0.07556231100980368,-0.33054490013431626,-0.14769741639419767,-0.38479762239156784,0.17779110064046524,-0.16069255266300633,0.09549459336500804,-0.42047820152926796
0.0,0.5,0.0,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.375381987127295,1.027383795045123,-0.41818171805760285,-0.6618217261153777,0.40158569875336986,-0.19905841042315994,-0.01510942702508142,0.16669402930016816,-0.2625881715914768,0.04366696999513418,-0.23962029755006498,0.1727834562256903,-0.004049004152799222,0.12844284587148602,-0.22486371135441524
-0.2,0.97,0.2,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.7270408324421647,0.8768174689953943,-0.5455723554697235,-0.7011136318688215,0.29505479520569305,-0.21128721998131725,-0.06509032083818148,0.020884043026620388,-0.2619266330949693,0.07397899062703289,-0.2281878499155054,0.1974916865488718,-0.18656396769436207,0.023105516746461094,-0.2457439399007981
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.8152289727506266,0.7578827336598543,-0.6255547975544282,-0.752730973195282,0.2943179497580862,-0.3165432305315584,-0.08259753421671039,-0.005807785229587511,-0.253400273059677,-0.0412972670116114,-0.48574606187209507,-0.03277501985969331,-0.19112878931119814,-0.15342413050838585,-0.044927787041915905
0.1,0.67,0.10416666699999999,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.8938115218229171,1.2153464438455497,-0.2545239024553751,-0.629809953133035,0.5294834789500165,-0.21959139654446858,0.00021875889502644447,-0.02678705436434921,-0.2612407903128131,0.037065736981881,-0.3279150681440956,0.07531651674302829,-0.136751022800547,-0.014283873342640169,-0.10562721890865177
-0.25,0.58,0.25,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.5354355930906964,0.9312979034083415,-0.5075885589188018,-0.6263899501183509,0.3139983180535724,-0.2557598812412905,-0.030372016626823612,0.11538258575815195,-0.20985836302424365,0.003223895236965552,-0.33583423870740275,0.137196271488151,-0.1444602516053664,0.003967606546657256,-0.07894150466294886
-0.25,0.7,0.25,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.5698833310958318,0.9050237254088556,-0.5117646854361402,-0.6991278758012833,0.3509599180550574,-0.2577802741008644,-0.047539448840121006,0.08522731110497611,-0.25827317274302214,0.006673554824906441,-0.3625647376849857,0.06941709466123788,-0.10036789168266193,-0.017920951249775923,-0.13308171658313314
-0.63,1.0,0.625,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.8624924198628747,0.7207397387027689,-0.6526814004979259,-0.755040628555038,0.2745512385572884,-0.3465760936876264,-0.09646524013023541,-0.0376280700830645,-0.2518236585837749,-0.048893864090290826,-0.5484486079152591,-0.0868768190539025,-0.2462060440494568,-0.23951389123386652,0.005912293928003721
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.8892780796891142,0.6833049168057876,-0.7063371549678614,-0.8576894118821679,0.26977966263478975,-0.3807066666135344,-0.009039091937619342,0.17147655764301667,-0.08783745282764424,0.39843572636925945,-0.3277330540720437,0.21200699032161885,-0.21546002081195412,-0.2912175161542538,-0.4591458347841957
-0.4,0.95,0.4,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1.970676387440511,0.6240590474441613,-0.7087501874278382,-0.1245670244257959,0.9410416953025109,-0.3853537758726908,0.0899007563020774,0.3295309159234731,-0.5000291726922108,0.06687712466276483,-0.44984292508165374,0.11778175930886162,-0.4019974411461265,-0.1031517663855835,-0.37205661332771783
-0.25,0.81,0.25,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.6763359343012334,0.9126955370168911,-0.5435421968257564,-0.70704192729632,0.4315649106016466,-0.23689532053162016,-0.08729018334805244,0.022555465380188263,-0.4171276267772662,-0.12616084673614833,-0.15363094386934903,0.22945718480649058,-0.4507198682278207,0.5468185629513536,0.3658116301128888
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.8152289727506266,0.7578827336598543,-0.6255547975544282,-0.752730973195282,0.2943179497580862,-0.3165432305315584,-0.08259753421671039,-0.005807785229587511,-0.253400273059677,-0.0412972670116114,-0.48574606187209507,-0.03277501985969331,-0.19112878931119814,-0.15342413050838585,-0.044927787041915905
-0.13,0.93,0.125,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.685628082863556,0.8990385961092817,-0.5415314755118192,-0.748340811462127,0.402652634033563,-0.206989690996555,0.06280479822443615,0.0849398888725435,-0.3309441826655117,-0.16698564628900084,-0.3202317779470799,0.23700333180489816,-0.08974813248480844,0.21202203963395194,-0.48203780595038687
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.8152289727506266,0.7578827336598543,-0.6255547975544282,-0.752730973195282,0.2943179497580862,-0.3165432305315584,-0.08259753421671039,-0.005807785229587511,-0.253400273059677,-0.0412972670116114,-0.48574606187209507,-0.03277501985969331,-0.19112878931119814,-0.15342413050838585,-0.044927787041915905
-0.5,1.0,0.5,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,2.0575744785925942,0.8721550270737685,-0.3924332735849908,-0.8362257306648949,0.06218840066908204,0.05999059972214407,0.9469101188887497,-0.5139956304283376,-0.4606455927408812,0.6697460750466299,0.36904773309292677,-0.6359102971879859,-0.8363395815248935,-0.3364896820868835,-0.03424405601239312
0.05,0.64,0.05,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.7542168380313037,0.7496202015874621,-0.6439935385434912,-0.3346992730930462,1.1013106407165658,-0.4358386319384132,0.575703366039439,0.5832715438169794,0.2666136275865356,0.8490287207046268,0.1351952862604325,0.17402883528289015,-0.2566803624825007,0.24942927876982457,-0.7151310273415462
-0.25,0.53,0.25,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,1.6791316849785767,1.2159302634874065,-0.4668480105117103,-0.6215878631911524,0.20753145718116084,0.4507142996269819,0.7086590158371607,0.44036012475251624,-0.5695796189750975,-0.06888317763614846,-0.07528580153479442,-0.1626606963073328,0.4665375469369073,-0.4416690410615942,0.41674474134681555
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.8152289727506266,0.7578827336598543,-0.6255547975544282,-0.752730973195282,0.2943179497580862,-0.3165432305315584,-0.08259753421671039,-0.005807785229587511,-0.253400273059677,-0.0412972670116114,-0.48574606187209507,-0.03277501985969331,-0.19112878931119814,-0.15342413050838585,-0.044927787041915905
0.15,0.88,0.15,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.5728535986383507,0.9341702908713533,-0.4943342351693083,-0.7293657864741883,0.3837686495958702,-0.1916169255752482,-0.02455489132082359,0.13225444893583446,-0.2571695833056188,-0.0024325668480144895,-0.2259702584931765,0.18847896370787728,0.034199701392790625,0.19169683217349126,-0.25848858534262603
-0.25,0.56,0.25,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,1.694835590536348,1.086241332087805,-0.489565408382781,-0.6742512491747094,0.4190060013385501,0.3370287736858309,1.0331966969977608,0.0149808154592317,-0.5390372384880693,-0.21723572083741233,-0.3247564045708789,0.1811698045428146,0.3312285135470926,-0.22432231091252833,0.017243220821456563
-0.05,0.9,0.048333333,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1.7841053119774346,1.0685674144658748,-0.4550724245522043,-0.6289411207657502,0.35899670779025644,0.5121840686451014,0.6328132026307552,0.1823107700880885,0.003963165021335411,-0.5172588541528733,0.19492436198533816,0.5725722189104053,-0.4084748595748419,-0.4201933063412371,-0.12742497332988137
0.05,0.45,0.05,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,1.5953484835680871,1.4321773735781467,-0.3986405023022105,-0.5530584529379926,0.08455904998106446,0.6384971981987136,0.5011562861399391,0.9315016628118996,-0.6599748386760057,-0.01253163425893816,0.29829737487707153,-0.3116056548496631,0.673423565333421,-0.3896854688135756,0.4563525174502099
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,1.88541039537521,-0.23858180967700918,0.3984874508623934,-1.404016673131154,0.2973846290753962,-0.38191254947651715,0.5226352538806036,0.735393501569905,-0.519692381084469,0.579238672105804,-0.520900898423873,0.5650548452592151,0.21539194994873104,-0.5061218988200351,0.08430133769723873
0.07,0.53,0.066666667,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9097803011274076,-0.2992839883121167,-0.28606894193489696,-0.16435702813378966,-0.1660194956649366,0.10150337567182688,-0.07542964886786888,0.01650479637119067,-0.041854027948363015,0.004803720302965659,0.2520530362698238,0.20720692704298496,0.06924249085405253,0.21562532590512062,-0.22006147075110855
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2946101406958697,-0.5864132826613626,-0.4981413315546863,-0.28892391312415894,-0.2266576137685815,-0.05469726257144318,-0.12666715324857922,-0.10344218181783851,-0.02979489818393357,-0.16890647600192515,-0.11196889796292682,-0.10828716606817596,-0.005334213689724312,-0.05872096444466938,0.053719363523427544
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.7291184971490703,-0.18665574897715675,-0.6447233531353901,0.3228322345526085,0.8011923137917288,0.06072643306218111,-0.35894396437000675,-0.192246568527828,-0.061763213269582756,0.06261884019320309,-0.08526004131453264,-0.2682329178338216,-0.0033320340915210275,-0.17591254647045867,-0.009376636409181228
-0.25,0.75,0.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.074686647884204,-0.451662751968728,-0.394454791806274,-0.24346928958420685,-0.17302373927093975,0.004045147482755997,-0.09292309965276474,-0.017191274552960736,-0.034388847449833435,-0.12642435749855238,0.01109398419808842,-0.005507928025484071,0.08820567888947518,0.08221252374526655,-0.03624859863282215
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2946101406958697,-0.5864132826613626,-0.4981413315546863,-0.28892391312415894,-0.2266576137685815,-0.05469726257144318,-0.12666715324857922,-0.10344218181783851,-0.02979489818393357,-0.16890647600192515,-0.11196889796292682,-0.10828716606817596,-0.005334213689724312,-0.05872096444466938,0.053719363523427544
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.4655896794161625,-0.7836221219501792,-0.644921379583896,0.3708521409833487,0.32715370776559566,-0.13311630394807997,-0.012842939935221313,0.21034837198639925,-0.1504869472325912,-0.014155653348250488,-0.09897555959618046,-0.06733298145499887,-0.16028339070165318,-0.07635409370363601,0.0783602174044706
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2946101406958697,-0.5864132826613626,-0.4981413315546863,-0.28892391312415894,-0.2266576137685815,-0.05469726257144318,-0.12666715324857922,-0.10344218181783851,-0.02979489818393357,-0.16890647600192515,-0.11196889796292682,-0.10828716606817596,-0.005334213689724312,-0.05872096444466938,0.053719363523427544
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2946101406958697,-0.5864132826613626,-0.4981413315546863,-0.28892391312415894,-0.2266576137685815,-0.05469726257144318,-0.12666715324857922,-0.10344218181783851,-0.02979489818393357,-0.16890647600192515,-0.11196889796292682,-0.10828716606817596,-0.005334213689724312,-0.05872096444466938,0.053719363523427544
-0.25,0.55,0.25,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.4281017602454664,0.5557567623226447,-0.4326672523595133,-0.4305866540781713,0.5111224738347848,0.046840004776088,-0.3110406943366394,-0.41738824863041213,-0.35011789392579745,-0.029699621837921415,0.07824508099420485,0.2544372845962062,-0.18499363454446435,0.5150844648308555,0.5362989797359458
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.439510197304068,-0.12800410276952445,-0.5481890969917081,-0.5759594289471204,-0.2448681429858912,-0.30047780412520864,0.07753163668956589,0.30027857305144745,-0.14190004103244236,-0.2507114666589424,-0.30466143477010943,-0.15114736712749588,-0.28446769963338936,-0.061131698291800665,-0.07733135056335241
-0.41,0.84,0.40625,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.111569371349188,0.7277611414060381,-0.3180295596202468,-0.5197346631378053,0.30133568403231237,-0.2915475185629687,0.11207404894799126,-0.11258476689185476,0.6689049169445648,0.2888640083534127,-0.10507966659109241,-0.5289508542149578,-0.48159795294812885,-0.07351214374035685,0.25497957967837115
0.15,1.0,0.15,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4747961976859392,0.15996683179312757,-0.38253287447480905,-0.4264788792958945,0.3329036654258839,0.11861109672290888,-0.11147280183905581,-0.3296887016603438,0.6891632173010701,0.36078279886294906,0.4107943522634374,-0.27804676868870953,0.1905365799807022,0.3768544521035914,0.04059667773352493
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1.4463922483240448,-0.4552447280462381,-0.494899625007185,-0.27273045844672134,-0.21373744627843333,0.5177759739405395,0.8473070991254257,-0.17829457728385253,-0.23744630362016705,-0.25233095045664256,-0.05760186959244539,-0.10816292281194498,0.48856460757134107,-0.372885756778253,0.4913785046825381
0.23,0.27,0.225,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0334533549861011,0.33576222605403505,-0.2626720265352942,-0.16383996469035,0.33234165163627893,0.2708053694691912,-0.3841292439359565,-0.28931912845265645,0.10251288783101895,-0.005043048815760668,0.1981559637864438,-0.019046696838904274,0.3155431162174689,0.16855213925398657,-0.18690068845462726
0.21,0.73,0.208333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.1217546908915959,-0.566081292292289,-0.46289009653631014,0.3632818028356847,0.4719281195149015,-0.006907129966169371,0.03543208638508786,0.3450551535881712,-0.2028869627643406,0.05611803977163679,0.1408568123312011,0.08775468106105809,0.10124518357048722,0.2267862505280947,-0.18770022190162206
-0.2,0.87,0.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.144639537987248,-0.455871132639806,-0.4156750356364357,-0.2729716043008088,-0.19500580011280014,0.1212114873407582,-0.016942077332467616,0.02693896628541957,-0.03386010245923557,-0.12464654977203483,0.1032424437743994,0.06823122383344601,0.08079709626421094,0.16674411543576614,-0.06152566076359569
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.63522825339767,0.04202098770790852,-0.5275654044524329,-0.27374964013781167,0.29042276604278994,0.16204671159233716,-0.49561428633415344,-0.5395105312176146,-0.05145501845290171,-0.2295137842760964,0.1373872247067218,-0.08125041077048055,-0.24227139455732288,0.4294347165723354,0.5186532618029754
-0.11,0.77,0.107142857,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.1058231052511605,-0.47580031735764144,-0.46623360821012194,-0.34902418243383887,-0.160625401973605,0.10886464667929696,0.09464468815849403,0.17119464944389287,0.14955982485508243,0.25469865482837417,0.3256604655746365,0.27714109795245173,0.17594795752715464,0.10312618061403706,-0.49768653603687674
-0.17,0.78,0.17,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.2051399142475525,0.02260758342074622,-0.43355072373752906,-0.533885968353286,-0.1806892350075284,-0.222983024881954,0.11918291751833596,0.40360455468777756,-0.14735036314505046,-0.20671021756740948,-0.14247900277497713,-0.014187101163269197,-0.15488125253738705,0.1368471857678318,-0.20007993236267335
0.23,0.5,0.233333333,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,1.6671418293047982,0.8284744908209655,-0.6503601810550385,-0.17962363188544506,0.9952077872308145,-0.270452032576319,0.4884962423188587,0.494276805380139,-0.4468841609718763,0.853317023617726,0.05954583429097832,0.6640852424830633,0.43975889196678997,-0.2263538185425332,-0.2883438041135655
0.05,0.95,0.05,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.2683240920159615,0.054443397268742574,-0.4214187393400424,-0.5191847810192847,-0.2103718477119551,-0.1457692867172321,0.11748397094667234,0.3793881319904482,-0.1519978172732267,-0.12267064338733737,0.05577075777308818,0.1672008306324965,-0.18935713415728944,0.255021731142411,-0.3632651325993394
-0.16,0.49,0.15833333300000002,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,1.1860496699923673,-0.21578670632566796,-0.318527045457345,-0.2873927912322935,-0.14965715651195433,0.5579651099813394,1.2778606220746944,0.04838454041630627,0.38916181879129286,0.26334675853241046,0.4279885296995629,-0.11042506572678708,0.3779494519589606,0.01562089788345497,0.6663827580724855
-0.25,0.75,0.25,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1.5001604872875194,-0.9798914309805727,0.5802483667619512,-0.10538872432328997,0.9484758123096036,0.14265493857167608,-0.15038988743449147,0.4367954024486812,-0.45738552559643475,-0.023242369864708966,0.05091861026705095,0.1187420932987242,-0.4321108038167401,0.5020503174232203,0.46852538048205133
0.25,0.25,0.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7347578780290179,-0.2533699162365621,-0.23919266870957684,-0.16663172855411823,-0.09594195624764662,0.07555301826821473,-0.051706925089496016,0.09618100566914219,-0.03487994028083723,-0.0638077081815304,0.15899940724825287,0.11305797360308156,0.19639783658294166,0.23263386465178715,-0.15021010790384934
0.0,1.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1089846435038289,-0.44081683183976184,-0.3918039757566127,-0.2794994045847191,-0.14947080276659067,0.06258209377200809,-0.07231936386470003,0.02121774201505985,-0.036193292541280106,-0.13882927232663067,0.13297244609815917,0.103142545234814,0.20953552097530645,0.2774491012484616,-0.14435688693939674
-0.5,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6940684740546215,-0.3934056719489376,-0.3084088031955758,-0.17239398562036876,-0.13734868698857622,-0.11769028387334557,-0.08062842499937861,-0.22034370522661278,0.011977402706253075,-0.13985127033819675,-0.24731018458297485,-0.1996872408677772,-0.15928983565176713,-0.22756388706661285,0.16179559816217462
-0.5,1.0,0.5,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1.5929108079084668,-0.7826055355514512,-0.6916342053073513,0.240431477891644,0.4521691906421526,-0.10501129265145377,0.11136425867922174,0.36164044811375856,0.18384287313430842,-0.04477452545937893,0.37548237309998206,0.740514773477034,-0.3828629464014991,-0.5840838864647195,-0.5333167118684078
-0.02,0.72,0.01875,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,1.240659351438851,0.05096910791346881,-0.35188088464903094,0.127211212159401,-0.8517718060738023,1.6642073277279834,-0.08016793792424881,0.9542023919447978,-0.16199177964704717,0.28540714324468835,0.012636806899964437,-0.23767803457633227,0.0007956241724820254,0.045695438553957426,0.16499866616879724
-0.13,0.83,0.133333333,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,1.8155948995346105,0.3224703571460762,0.6078212539931931,-0.8184439113905972,0.3151784139925304,0.9475779082061188,-0.5383288377438437,0.356120872675812,-0.030027504623438846,0.5460375156352053,-0.880897246928838,0.2506124402817942,-0.32485152760317754,0.15591624715789434,-0.14432978522723938
-0.25,0.53,0.25,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0550146371957578,-0.13622816041072092,-0.34401468084058895,-0.12132277362448207,-0.4944245245214748,0.26666483150297143,-0.5463443232198292,0.8380949117399569,-0.2261720622218677,-0.07907509879479864,0.49019726499172905,-0.4957619585699899,0.2566213963088586,-0.1475419284473621,0.220088941941791
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.3503008491823707,-0.5453829705160659,-0.5241515580492512,-0.35156300097342874,-0.20547947244309434,-0.05815908529218929,0.19333730463971666,-0.13446293137406026,-0.23008960833242995,0.019480544067768526,-0.10905814546228013,0.11931333417694587,0.5913706539387619,-0.25786188826198153,0.5321807754064732
-0.5,1.0,0.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1.5305354433341356,-0.06351275308515512,-0.5230431252123082,-0.5558280300674316,-0.24751634852552937,-0.15343133417176802,0.08734393191800587,0.4102693662028239,0.1291655374509435,-0.49298294122371256,0.10354121830726998,0.4922736601961394,-0.587095453637622,-0.5050075990754213,0.05583420881988226
-0.5,1.0,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.4833764287708906,-0.7648034323083869,-0.6341813645433264,0.303537997707934,0.4180379860406936,-0.1128091040835392,0.07622590860304866,0.18288532152561868,-0.27190283709320545,-0.15338627630116902,-0.14231213064057555,-0.023248842247862094,-0.17738184882999433,0.01169290474329239,-0.2638398113162472
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.3406215564021167,-0.6577376548067544,-0.5883455498203796,-0.383050260140972,-0.21235952045115333,-0.0884582055655539,-0.02764117874507696,0.008468453841260937,0.15538433698465823,0.19391972476317146,0.06556153873308071,0.06324250660949053,0.05624729876964421,-0.1727400111830567,-0.3500388552203803
0.0,0.75,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.2629336191895792,-0.7133472948167495,0.7601246455198362,-0.7072709357278565,0.3890768711565464,0.2816847396760253,-0.22302645011647235,0.20400803144682272,-0.29080838300580314,-0.17957713826822558,0.18684218204580408,0.25269103761618095,-0.2071495315134087,0.7226897787603678,0.39463293501370256
-0.25,0.5,0.25,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0650413563023595,-0.4547085994912428,-0.405630259118278,-0.44337876497638656,-0.09621275338805141,-0.1769955165534998,0.30506568703745657,0.14973532584218266,0.7336455556769528,0.7076908766791312,0.4123265823380358,-0.09762489249726657,-0.019763652888645702,0.08310079831665836,-0.18819454334503646
-0.55,1.0,0.55,False,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,2.004748358468023,-0.2546434196669799,0.6232231126305228,-0.785983153504395,0.7456901680665906,0.3973927383165047,-0.7372062888001739,-0.2698430939072264,0.06273781985419932,-0.3711463134214878,0.31629047751401584,0.5420015312864369,-0.6620145128304654,-0.19602221128249436,0.7193214824093846
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2946101406958697,-0.5864132826613626,-0.4981413315546863,-0.28892391312415894,-0.2266576137685815,-0.05469726257144318,-0.12666715324857922,-0.10344218181783851,-0.02979489818393357,-0.16890647600192515,-0.11196889796292682,-0.10828716606817596,-0.005334213689724312,-0.05872096444466938,0.053719363523427544
-0.2,0.64,0.197916667,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.1807674609428234,-0.421023275571834,-0.3903180197221925,-0.4341735816974229,-0.07695784880385066,-0.12357478575561594,0.24304301893078228,0.2158964527795885,1.0043170157843646,0.44120889272435626,0.7771623974721165,0.5177584365434335,-0.25722940519598037,-0.3492873845157658,-0.07907503487378553
0.1,0.8,0.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0389992915368635,-0.35357898000673116,-0.3426779949716776,-0.3036015885264264,-0.0883705054983552,0.10557731341367169,-0.09308713822664015,-0.019466072966358734,-0.07875491862853631,-0.1336830764260258,0.18171393602668776,0.09345590466919312,0.21088195860282677,0.2644763989477089,-0.12032257461713497
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.630715793353399,-0.06423421036952556,-0.6082199705422353,-0.3778885781384909,0.21749806045510428,0.107355613000694,-0.3597284472404249,-0.3754532657870363,0.29319236166831397,0.25407167071713566,0.1057232951296848,-0.06846915649019363,0.1757758833386633,-0.23737716471826412,-0.3879891753899257
0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.3457849454377837,0.6345337565825255,-0.045884647216420826,-0.05747740584678881,0.45103572223174465,0.19235199584550144,-0.012082810607051946,-0.41494246918451844,-0.0624866854648405,0.24853896602365813,0.0430725088972508,0.09588883714543762,0.7162334521975053,-0.26377807735251946,0.4405110917135003
